0,1,S2801_C02_011E,county,S2801_C02_012E,state,S2501_C02_001E,S1901_C01_001E,S1501_C02_015E,S2301_C03_001E,S0101_C01_001E,cluster
2.7144005,-5.8042483,15.6,179,75.7,21,17324,17324,17.5,60.4,45131,1
3.4027236,9.722086,35.6,231,58.0,21,8011,8011,11.4,42.1,20692,0
2.1411,7.1108866,29.5,135,62.0,21,5496,5496,12.1,41.6,13565,0
-0.47695372,5.9657493,23.9,133,65.4,21,10065,10065,11.7,37.7,23011,0
6.7285357,3.679376,25.2,139,62.2,21,4016,4016,8.9,53.1,9288,0
1.2853554,-2.3751616,19.7,145,71.9,21,27557,27557,24.2,54.7,65285,-1
-0.13975559,4.817752,21.7,195,68.2,21,25853,25853,13.0,40.2,61586,-1
0.9052881,-7.6920466,13.8,211,76.4,21,16369,16369,24.3,62.2,45831,1
4.663398,6.4472456,29.6,235,59.8,21,12583,12583,19.9,45.2,36027,-1
3.5779963,-6.06626,14.7,5,70.9,21,8613,8613,20.0,59.8,22017,-1
4.0871735,4.1762595,25.6,27,65.2,21,7467,7467,9.9,48.7,19991,0
-0.59057206,5.8175287,23.6,71,66.2,21,15108,15108,12.6,36.7,37447,0
-1.1458646,-6.406978,13.7,73,77.1,21,20786,20786,28.4,58.2,49969,-1
-4.740613,-5.5530763,11.5,117,81.3,21,62929,62929,29.7,64.2,163987,1
2.043325,12.357546,41.6,147,45.8,21,6332,6332,7.6,31.4,17748,0
-1.76661,-6.34301,12.3,151,75.8,21,33036,33036,30.3,58.0,88376,-1
-0.38602605,7.4225206,29.0,153,65.6,21,5057,5057,10.1,36.6,12783,0
2.0001476,2.5853963,21.9,169,69.8,21,3940,3940,12.1,48.9,9990,0
0.5870787,8.5938225,30.7,189,60.8,21,1696,1696,15.7,33.6,4497,0
-1.0545456,-2.6766634,15.8,205,77.0,21,8774,8774,26.7,49.8,24392,-1
7.894734,1.7180024,25.8,213,65.2,21,6895,6895,15.1,56.4,17881,-1
3.2227843,1.8559035,22.9,217,70.9,21,9669,9669,18.8,51.2,25406,-1
2.0863078,-3.3840513,15.4,49,72.1,21,14216,14216,21.7,55.6,35757,-1
6.6904936,8.372048,31.6,219,54.1,21,4610,4610,12.6,50.6,12377,0
5.736282,2.386813,25.7,69,69.0,21,5849,5849,13.4,51.6,14515,-1
-3.101103,-7.4802704,12.3,37,79.5,21,35870,35870,31.9,61.9,91804,1
2.0370932,5.387993,25.0,43,64.3,21,10460,10460,14.0,43.4,27385,0
-0.57710934,9.1828985,32.9,63,58.7,21,2635,2635,7.5,28.2,7533,0
4.925479,-0.89548016,19.9,81,68.2,21,8637,8637,12.4,55.6,24800,-1
-9.015214,0.5088646,14.4,111,78.0,21,309888,309888,32.3,61.6,764378,1
2.2900512,-2.713349,14.9,123,74.5,21,5470,5470,12.2,54.1,14102,-1
6.6562667,6.499134,29.9,141,59.8,21,10780,10780,14.8,50.5,26847,0
5.369437,1.4250542,24.2,161,67.2,21,6737,6737,18.5,52.1,17167,-1
-2.3519087,-6.5594664,13.4,9,77.0,23,23674,23674,32.4,57.5,54468,-1
-3.361245,-3.8041677,13.8,19,77.7,23,61848,61848,26.2,57.0,152284,-1
-8.4488,-5.065941,9.1,5,84.6,23,118807,118807,45.0,65.6,289173,1
0.4892699,2.4373996,18.9,21,67.3,23,7477,7477,17.8,45.3,16960,-1
-2.2365367,-7.537887,11.7,13,78.7,23,17022,17022,30.5,58.8,39700,1
-2.9844744,-8.31939,11.6,23,79.6,23,15810,15810,34.5,62.8,35149,1
-5.6192446,-4.7566195,11.0,31,82.3,23,83324,83324,30.9,63.1,201454,1
-2.8935213,-4.4206605,14.2,11,77.9,23,51055,51055,26.7,58.3,121289,-1
-0.87987643,-5.5985174,13.6,7,76.5,23,11577,11577,26.1,57.1,30177,-1
1.9584442,-0.9790111,18.8,25,71.6,23,21392,21392,16.6,52.7,50994,-1
2.199099,-2.3725924,17.2,17,72.4,23,20756,20756,18.8,53.8,57230,-1
-1.5708196,-6.0333686,13.4,1,78.0,23,45263,45263,22.1,62.1,107317,-1
-2.2927554,-6.8409843,11.0,15,77.2,23,15241,15241,33.1,57.3,34021,1
-1.7223125,-6.6472383,13.5,27,77.4,23,16954,16954,30.3,57.3,39280,1
3.0346584,0.9095997,20.2,3,69.2,23,29844,29844,18.5,52.4,68840,-1
0.7803006,0.5757626,19.5,29,70.6,23,14017,14017,20.9,48.5,31822,-1
-9.716473,-2.451943,7.2,3,88.3,24,205395,205395,40.1,64.4,564600,1
-9.755555,0.15437543,10.6,5,83.6,24,312859,312859,37.8,62.8,828637,1
-7.5269165,-5.520124,8.9,21,86.0,24,90022,90022,40.5,66.9,246105,1
-4.362092,-8.316477,7.1,9,88.5,24,31462,31462,30.1,63.7,90824,-1
4.5214596,-2.793394,19.5,23,70.6,24,11865,11865,19.6,56.5,29516,-1
-1.1056396,-5.249271,18.3,29,73.1,24,7605,7605,33.2,54.4,19666,-1
-11.65558,0.13380748,4.9,31,90.0,24,369242,369242,58.3,67.4,1039198,-1
-5.9610844,-6.6223173,9.9,13,84.3,24,60432,60432,34.6,65.4,167319,1
-4.208719,-8.809026,9.4,35,85.2,24,17995,17995,35.3,64.6,49071,1
-3.071433,-7.0787582,12.5,37,79.5,24,39276,39276,30.4,62.4,110979,1
-4.972992,-6.046315,10.0,17,85.1,24,54988,54988,28.5,64.1,156021,1
3.7647784,-4.2163534,18.0,19,71.9,24,12940,12940,20.1,57.9,32386,-1
-2.2377305,-3.4827387,17.0,43,73.5,24,55999,55999,21.5,56.1,149546,-1
-2.1410313,-6.5534673,11.9,45,76.3,24,37415,37415,27.8,60.7,102014,-1
-1.0119246,-6.7858553,13.2,15,78.7,24,37076,37076,23.0,62.4,102416,-1
4.2099094,-5.651231,17.6,11,73.6,24,11996,11996,16.6,60.6,32785,1
-1.8651053,-5.9901934,14.3,47,77.9,24,21190,21190,30.1,54.9,51559,-1
-7.872162,0.18047528,18.2,510,70.1,24,239791,239791,30.4,55.3,619796,-1
-0.6430519,5.262866,19.3,39,64.8,24,8362,8362,14.4,39.1,25801,0
-3.4517686,-7.006635,12.4,41,80.1,24,16498,16498,37.4,57.0,37461,-1
-6.9623117,-5.154381,9.0,25,85.8,24,92895,92895,35.2,64.4,250132,1
0.9213656,1.876526,21.6,1,71.0,24,27759,27759,18.2,46.9,72591,-1
-9.277018,-7.1922503,3.8,27,92.9,24,111337,111337,61.2,68.4,312495,-1
-10.165522,0.24671115,7.8,33,83.6,24,306694,306694,31.9,65.9,905161,1
-4.1830482,-6.6455584,10.1,5,82.5,22,41884,41884,27.6,63.6,119129,1
-5.783997,-4.2324896,12.2,55,80.7,22,89677,89677,31.8,63.6,238230,1
-0.5345855,2.45137,17.5,125,66.0,22,3947,3947,23.0,41.9,15376,-1
-6.701037,-0.8482975,16.4,51,73.4,22,168786,168786,25.2,59.8,437038,-1
1.6244718,0.22863561,17.0,11,70.0,22,13327,13327,16.3,49.6,36598,-1
4.3169484,6.745625,29.8,13,60.1,22,5840,5840,12.4,45.4,13806,0
-1.6750921,-3.6081395,15.2,15,68.2,22,48142,48142,25.7,56.1,125698,-1
5.1663322,-0.41885525,18.1,23,66.5,22,2686,2686,12.0,56.5,6806,-1
2.36299,6.693748,23.6,37,57.5,22,6817,6817,12.1,42.6,19553,0
3.97372,7.3976507,30.2,39,58.2,22,11928,11928,12.9,44.4,33750,0
4.382002,-0.031233,20.5,45,68.7,22,26420,26420,12.7,53.9,73346,-1
-2.8653126,-5.86566,15.3,61,77.0,22,17370,17370,36.2,54.3,47536,-1
4.0921254,-0.6118983,19.3,87,68.8,22,14791,14791,12.1,54.1,45067,-1
4.377226,9.322846,29.3,91,49.3,22,3990,3990,11.2,43.6,10509,0
5.2795877,9.914108,34.1,119,50.2,22,15854,15854,15.5,48.2,40043,0
3.550243,-6.8433685,15.1,121,72.6,22,9436,9436,20.1,61.6,25518,1
2.722869,3.546343,22.8,31,65.3,22,10331,10331,13.5,48.5,27164,0
2.65223,3.4096792,21.8,47,65.7,22,11142,11142,15.0,47.7,33122,0
5.042265,4.2585435,25.3,81,62.4,22,3374,3374,15.6,49.3,8723,0
3.7324486,11.242565,33.7,27,45.6,22,5980,5980,14.0,38.8,16296,0
4.339508,-0.43782613,20.2,113,70.3,22,21721,21721,12.1,54.0,59841,-1
2.0303025,6.6523104,29.4,127,65.1,22,5382,5382,13.1,42.2,14631,0
-7.719504,-1.8876071,13.7,33,77.4,22,167188,167188,34.5,60.8,446167,1
4.2908006,7.7536745,29.9,85,56.9,22,9174,9174,14.2,45.3,24145,0
0.53112906,4.8365707,21.9,3,65.5,22,7834,7834,13.1,41.8,25667,0
3.511286,-3.508379,15.6,95,70.4,22,15421,15421,16.4,56.7,43565,-1
2.1880243,-3.0189085,18.4,75,75.3,22,8759,8759,19.3,55.1,23394,-1
-1.2068484,-0.9807307,22.4,73,69.1,22,56799,56799,24.3,53.0,156433,-1
-2.1300442,-1.7206252,18.4,79,73.1,22,48032,48032,20.1,51.9,132080,-1
4.2783785,7.589266,27.7,117,54.8,22,17542,17542,12.2,44.3,46449,0
4.8648243,4.6390896,26.9,97,64.4,22,30467,30467,13.5,48.3,83580,-1
-1.9046656,-2.864569,15.8,105,73.0,22,47598,47598,19.9,55.6,128850,-1
4.978522,2.5050666,23.2,1,66.6,22,22675,22675,12.2,52.3,62607,-1
4.409233,2.6919005,22.1,101,66.8,22,20032,20032,10.6,51.1,52578,-1
3.6986346,12.409706,41.8,123,45.8,22,4182,4182,12.0,42.8,11274,0
-6.273874,-4.6231565,9.5,103,84.0,22,91353,91353,32.5,59.3,249201,1
5.144698,9.485058,32.3,111,52.6,22,7971,7971,12.8,46.5,22537,0
-2.090933,-4.046818,12.1,63,76.0,22,48675,48675,17.4,59.0,137096,-1
4.268966,10.748351,37.8,67,52.0,22,10077,10077,13.9,45.9,26290,0
2.5554173,9.136445,33.1,69,54.9,22,14549,14549,19.4,42.2,39051,0
-7.0315237,-1.7658712,20.9,71,66.4,22,154895,154895,36.5,56.1,388182,-1
1.7148218,-1.7786647,15.0,109,70.2,22,40177,40177,14.4,54.0,113067,-1
4.402477,9.43024,33.9,25,54.3,22,3747,3747,13.9,45.7,10044,0
-3.6294394,-2.9252038,15.7,19,71.1,22,77130,77130,21.7,58.4,198753,-1
5.7374167,10.95887,35.0,41,45.1,22,7622,7622,11.4,46.7,20388,0
3.4193695,5.618352,26.3,9,62.1,22,14961,14961,11.3,45.6,41095,0
4.220303,2.6212635,23.7,7,67.3,22,8710,8710,10.3,51.1,22881,0
1.9325557,4.772092,25.1,49,67.4,22,6032,6032,13.0,44.6,15952,0
6.3506804,1.9635968,23.8,77,63.2,22,8815,8815,15.8,53.2,22271,0
5.014986,11.398095,38.3,83,49.2,22,7500,7500,15.4,49.7,20619,0
4.4408364,-2.088777,18.3,99,68.8,22,19435,19435,14.2,57.1,53609,-1
-1.5264657,1.5436627,15.4,115,71.5,22,17930,17930,17.7,43.8,51906,-1
1.1413283,6.22177,26.3,59,65.0,22,5044,5044,12.2,41.0,14930,0
-0.054944888,-6.6043096,12.3,89,78.4,22,18925,18925,22.3,59.5,52728,-1
1.6445754,-2.8810918,17.2,57,72.9,22,36153,36153,16.3,55.7,98112,-1
3.5932891,9.765441,35.2,29,56.9,22,7440,7440,11.4,42.5,20211,0
2.609353,13.237824,50.0,107,44.0,22,1930,1930,9.7,40.1,4771,0
3.6292112,12.384562,41.1,65,45.2,22,4073,4073,13.4,41.4,11616,0
4.6625404,3.0179446,23.6,53,64.5,22,11435,11435,15.8,50.2,31405,0
4.780339,0.28519803,21.7,93,68.6,22,7887,7887,14.0,54.1,21485,-1
2.0622666,7.457066,26.4,43,58.4,22,7271,7271,8.5,40.3,22305,0
3.8471997,9.308193,34.3,21,58.8,22,3680,3680,12.4,43.6,10000,0
-4.2115593,-1.5145619,19.9,17,68.7,22,97283,97283,24.0,53.6,251069,-1
1.4010657,14.835971,57.9,35,33.8,22,2417,2417,9.8,27.9,7318,-1
-3.8341122,-8.045778,13.4,11,79.3,25,30512,30512,36.8,61.9,70926,-1
-6.79406,-9.5288515,4.5,19,90.9,25,3761,3761,45.1,71.9,10912,-1
-10.059274,-0.3993056,12.3,25,81.1,25,303676,303676,43.6,64.0,780685,1
-6.8010316,-5.5934415,9.5,1,84.2,25,95011,95011,41.7,56.4,213900,-1
-5.6515183,-9.118746,9.4,7,77.7,25,6139,6139,46.3,63.8,17275,-1
-12.0173235,2.1312218,8.9,17,87.1,25,593784,593784,54.1,66.4,1582857,-1
-4.470859,-5.5836854,14.0,3,79.3,25,55063,55063,33.2,59.0,127751,-1
-10.610994,-1.8310968,8.3,21,87.6,25,262324,262324,52.5,65.1,694389,1
-9.592761,0.16048078,11.3,27,82.7,25,305975,305975,35.3,62.4,818249,1
-6.712906,-7.21108,9.5,15,86.2,25,58782,58782,45.6,60.2,161197,-1
-7.7029243,-0.6816423,15.3,5,78.3,25,215903,215903,27.3,61.3,557016,-1
-6.8936687,-0.78441715,16.5,13,76.0,25,178931,178931,26.5,57.0,469188,-1
-8.874479,-2.4793134,9.1,23,86.1,25,184195,184195,35.7,63.7,509114,1
-9.788581,-0.2680798,11.5,9,83.0,25,291659,291659,38.8,63.3,775860,1
-6.9426036,-4.599983,9.9,77,82.8,26,102362,102362,37.2,61.7,259830,1
-0.8597889,-3.3660367,12.2,87,77.8,26,33152,33152,18.4,53.9,88205,-1
-3.2371504,-1.6985118,19.0,145,72.9,26,78482,78482,21.1,52.5,193803,-1
0.32677993,-1.1745588,15.3,107,72.1,26,15641,15641,21.7,50.5,43181,-1
1.4236935,4.55428,21.7,35,64.4,26,12726,12726,12.1,43.5,30597,0
4.05126,0.34376276,19.4,151,68.1,26,17121,17121,13.9,52.5,41535,-1
1.4443302,-3.6718187,14.6,27,73.4,26,20686,20686,18.1,55.4,51397,-1
3.0467756,5.172628,24.3,71,59.2,26,5315,5315,18.5,45.2,11291,0
1.415945,-3.6007707,15.0,155,75.7,26,27623,27623,16.2,55.3,68617,-1
0.7602983,7.632739,25.7,131,59.2,26,2945,2945,17.4,37.2,6072,0
-3.468581,-3.2383633,15.8,21,73.4,26,63035,63035,26.7,56.6,154948,-1
4.2869573,5.010554,22.4,133,60.1,26,9010,9010,12.4,48.3,23221,0
-1.3596672,4.575741,21.5,13,70.7,26,3009,3009,15.5,34.4,8580,-1
-1.1927861,-2.3527262,17.2,17,75.5,26,44070,44070,19.0,53.8,105350,-1
1.4878774,4.0025373,22.7,83,63.0,26,1013,1013,25.1,47.2,2136,-1
-1.7248132,-6.2026935,10.6,73,71.5,26,24898,24898,29.4,56.7,70572,-1
-1.8832039,-5.20259,13.3,19,78.4,26,6911,6911,28.6,52.5,17462,-1
-1.6751151,3.3570805,18.6,143,72.8,26,11131,11131,14.2,36.8,23934,-1
0.21391006,5.836687,25.3,153,65.1,26,3282,3282,15.2,39.7,8114,0
-2.023148,-5.963731,12.0,29,76.8,26,11234,11234,30.3,55.1,26160,-1
-2.9727805,-5.2757006,11.0,45,79.8,26,44323,44323,26.1,59.7,108586,-1
-6.516272,-4.435985,9.3,139,83.7,26,99721,99721,32.5,65.3,280243,1
2.4236815,-1.1069901,16.7,157,71.1,26,21624,21624,13.8,52.6,53569,-1
-11.918949,3.482871,16.4,163,69.4,26,673143,673143,22.8,52.0,1763822,-1
-1.0887071,5.043208,22.0,1,66.9,26,4979,4979,15.2,36.3,10413,0
-1.2114854,-3.711138,13.3,9,73.7,26,9732,9732,26.9,50.6,23133,-1
0.9421326,3.7870913,20.2,129,67.3,26,9325,9325,11.8,44.1,20979,0
1.5432837,7.649215,28.7,135,61.4,26,3728,3728,10.9,40.6,8304,0
-2.164187,-3.847044,13.1,115,78.6,26,58652,58652,18.6,57.2,149619,-1
3.780931,1.0519934,21.3,59,67.9,26,17896,17896,16.8,52.4,45909,-1
3.2998652,-0.41018373,18.1,165,68.3,26,13105,13105,17.6,53.1,32915,-1
-1.7634237,-4.418093,17.1,61,73.2,26,13157,13157,32.9,51.0,36333,-1
-6.059469,-5.9988585,7.6,93,84.5,26,70831,70831,34.7,62.9,186946,1
-1.4555205,1.2270184,16.2,39,73.5,26,6025,6025,17.6,44.0,13821,-1
-3.2844553,-7.423803,10.3,37,83.4,26,29163,29163,31.5,60.0,77321,1
0.42208079,-2.4045563,18.4,43,74.2,26,11269,11269,25.5,52.5,25694,-1
-1.3223804,3.0609286,19.6,69,72.9,26,11457,11457,16.6,41.3,25317,-1
0.38333106,8.252246,28.3,85,58.1,26,4555,4555,11.4,35.3,11669,0
-0.56912553,0.79219526,18.4,101,73.3,26,9810,9810,20.5,45.4,24432,-1
0.27474517,1.8828508,16.7,57,67.7,26,14736,14736,14.7,44.9,41319,-1
4.17663,0.20486027,20.2,63,68.0,26,13880,13880,15.5,53.4,31750,-1
-0.54609877,-4.7439275,18.4,5,73.2,26,42556,42556,22.3,60.5,114145,-1
-1.2206733,-4.4800086,13.0,91,77.9,26,38115,38115,20.5,55.5,98585,-1
0.98699355,-1.9404387,15.4,105,72.2,26,12186,12186,22.2,52.7,28800,-1
-1.992703,-5.4331527,13.8,103,76.0,26,26199,26199,30.8,52.8,67145,-1
-11.520405,1.9712787,8.1,125,85.9,26,499617,499617,45.7,62.6,1241860,-1
2.7211277,-0.09602851,17.3,113,69.7,26,5941,5941,13.4,52.1,14982,-1
3.0630639,-4.0922966,17.1,149,71.9,26,23831,23831,15.4,58.2,60890,-1
0.37727213,-4.438243,13.5,137,76.6,26,9880,9880,22.0,55.3,24247,-1
-2.1849492,-2.86871,16.8,25,72.8,26,53528,53528,21.0,54.5,134327,-1
-0.36148578,4.231239,22.8,3,69.6,26,3244,3244,17.8,39.6,9254,-1
-2.387713,-2.425692,15.6,121,74.4,26,65216,65216,18.6,53.6,172707,-1
-2.4467402,-3.497996,13.5,147,78.7,26,64387,64387,18.0,55.9,159761,-1
0.8866047,1.0415223,18.9,31,69.7,26,11348,11348,19.5,48.3,25475,-1
0.35163993,6.7653637,26.3,95,63.9,26,2253,2253,15.1,37.7,6406,0
-9.198936,-1.2211298,10.6,81,82.3,26,236929,236929,34.7,64.8,636376,1
3.3583014,0.115145504,17.8,127,67.0,26,10176,10176,18.1,51.2,26317,-1
1.2533766,-1.8328204,18.3,41,73.0,26,15920,15920,20.7,52.9,36395,-1
2.4576766,5.181722,24.1,53,60.3,26,6660,6660,18.4,44.2,15577,0
2.5620854,-1.0342509,18.0,7,71.4,26,12789,12789,17.3,52.9,28730,-1
2.5194445,-2.324491,17.1,23,73.8,26,16415,16415,14.0,54.7,43543,-1
-4.0694976,-7.402766,9.8,55,82.6,26,36519,36519,34.2,60.9,91222,1
-2.1886866,-7.177464,13.7,47,77.6,26,14496,14496,32.9,59.7,32978,1
1.0982665,-3.8238678,13.1,67,75.0,26,22625,22625,16.2,54.8,64147,-1
-1.3286678,5.4345045,20.6,119,67.8,26,4074,4074,12.0,36.8,9290,-1
0.08087716,5.0576982,22.3,141,65.3,26,5929,5929,16.2,40.9,12854,0
2.2492197,6.500598,25.9,51,60.8,26,10990,10990,13.6,42.1,25324,0
-0.1827869,0.92888016,18.3,33,72.6,26,14004,14004,20.7,47.0,38023,-1
-7.1398063,-4.1318517,10.2,65,79.4,26,111894,111894,38.4,58.5,286185,-1
4.51144,-0.59489995,20.7,109,69.1,26,10593,10593,15.8,54.6,23389,-1
3.5288622,0.6056759,18.7,117,68.0,26,23556,23556,12.8,51.4,62956,-1
3.209103,1.555528,18.8,123,66.3,26,18772,18772,15.0,50.3,47899,-1
-4.0670657,-6.718973,10.6,89,82.5,26,9022,9022,40.8,52.9,21564,-1
1.3127232,-3.9015615,16.9,159,71.4,26,29151,29151,20.6,56.3,75190,-1
-9.221655,-5.5704665,6.9,161,85.9,26,138947,138947,54.3,61.3,361509,-1
-9.256169,0.8208784,12.5,99,81.5,26,341532,341532,24.2,59.2,864019,-1
2.7493813,4.945883,23.6,11,63.4,26,6663,6663,11.6,45.5,15238,0
-0.01658054,-5.903333,13.5,15,77.3,26,23539,23539,19.5,58.5,59607,-1
2.2205608,1.234118,17.8,79,67.5,26,7019,7019,12.5,49.3,17358,-1
-3.2735763,-6.5547433,13.4,111,78.2,26,33986,33986,34.1,56.2,83489,-1
-2.7901428,-2.2900312,13.9,75,75.4,26,61418,61418,21.1,52.5,158989,-1
1.4361897,1.3756226,19.2,97,67.4,26,5132,5132,19.1,49.1,10836,-1
-6.3365197,-0.47049975,17.0,49,72.6,26,166838,166838,20.4,51.0,410881,-1
2.459058,9.859371,31.8,163,52.1,28,8642,8642,14.3,36.3,27496,0
4.6839404,6.3494773,25.1,7,57.6,28,7174,7174,12.3,46.9,18731,0
3.9721901,7.3859973,22.6,9,52.8,28,2960,2960,10.3,43.7,8306,0
1.7986001,2.1278074,20.8,37,69.0,28,3097,3097,16.2,47.9,7772,-1
4.38612,9.808142,33.7,27,52.7,28,8969,8969,16.9,46.0,24296,0
6.3264003,8.914006,26.6,61,47.2,28,6817,6817,13.9,49.2,16547,0
5.89489,7.9358664,24.8,67,50.5,28,24663,24663,18.4,51.0,68328,-1
6.077912,9.880537,30.3,147,47.1,28,5903,5903,10.3,48.2,14670,0
7.2458463,6.3430495,29.1,95,57.1,28,14042,14042,16.5,50.9,35967,0
8.08736,1.5297589,22.9,115,56.8,28,10845,10845,14.9,57.9,31075,-1
2.6004264,7.97676,26.3,133,54.6,28,8505,8505,14.5,39.2,26915,0
2.5942,5.1131296,22.7,155,59.3,28,3842,3842,18.1,45.1,9868,-1
5.728578,3.7123523,23.3,3,60.1,28,14675,14675,15.9,50.6,37242,0
0.13905552,5.120264,24.9,1,68.1,28,11509,11509,17.4,40.4,31583,-1
5.5025945,4.210688,25.2,25,60.5,28,7681,7681,19.3,48.6,19990,0
-3.6439865,-5.4084945,11.1,33,79.9,28,61158,61158,23.5,64.4,173267,-1
5.928126,5.6044846,22.1,31,54.2,28,6919,6919,16.1,49.5,19172,-1
5.382485,11.260407,34.9,103,46.4,28,4002,4002,12.9,46.4,10942,0
7.721406,2.445028,23.6,99,57.5,28,10773,10773,14.1,55.5,29437,-1
-4.2563934,-5.5222178,10.8,121,80.5,28,55226,55226,29.2,61.1,149645,1
4.38523,1.7318867,20.9,137,65.2,28,10016,10016,16.1,51.7,28333,-1
2.8808682,5.5564337,23.9,39,61.4,28,7220,7220,11.9,44.5,23545,0
4.700129,5.760337,25.7,43,57.3,28,7889,7889,18.1,46.9,21379,0
-4.469356,-2.1934426,17.7,49,70.1,28,89153,89153,28.6,55.9,243249,-1
1.0971941,10.093945,34.4,63,56.8,28,2453,2453,12.7,31.7,7463,0
5.449344,5.0612316,23.6,101,57.6,28,8010,8010,16.3,48.9,21437,0
5.488127,2.108013,22.1,145,63.5,28,9927,9927,14.7,53.0,28202,0
3.6960595,4.7007685,26.1,117,64.3,28,9533,9533,12.3,47.1,25389,0
2.138697,8.834377,33.0,125,61.4,28,1809,1809,21.5,42.0,4631,-1
6.8555565,2.668679,23.9,139,60.5,28,8204,8204,14.5,53.1,21993,0
4.2170186,8.792223,30.2,19,52.9,28,3198,3198,17.3,45.5,8360,0
-0.39091942,-4.0828853,15.1,35,70.4,28,28063,28063,26.7,53.5,75835,-1
0.21291016,-1.6842704,15.3,45,73.5,28,19145,19145,20.9,50.9,46277,-1
2.4297545,2.2390435,21.1,57,68.2,28,8813,8813,13.0,49.6,23439,0
-3.7814221,-6.132572,10.4,71,76.2,28,19767,19767,41.9,55.5,52744,-1
2.0980768,11.841938,41.2,55,49.2,28,437,437,6.1,29.5,1296,0
-2.3358681,-3.0692196,15.3,59,72.8,28,50994,50994,20.7,54.4,141314,-1
2.1299193,-0.85276496,18.3,87,64.3,28,22630,22630,23.6,51.4,59558,-1
3.3421474,12.323908,40.6,83,40.3,28,10477,10477,17.9,40.2,30113,0
6.858007,0.041986063,18.6,143,61.0,28,3983,3983,17.1,55.7,10276,-1
2.5147886,11.396347,33.4,157,46.0,28,2882,2882,14.9,31.9,9084,0
1.0730578,10.254521,34.8,21,57.1,28,3187,3187,18.8,32.5,9106,0
-3.5917964,-1.9971043,16.8,47,74.9,28,77630,77630,22.2,53.8,200491,-1
3.9173381,12.092742,36.8,65,42.0,28,4798,4798,15.0,40.8,11639,0
5.4356494,2.7000542,22.2,75,60.9,28,29892,29892,20.1,52.1,78221,-1
6.196979,7.7703705,28.1,85,53.9,28,12806,12806,15.0,48.3,34542,0
6.529478,9.429224,30.8,123,47.5,28,10096,10096,12.7,50.5,28399,0
5.9308066,8.602499,30.2,127,53.0,28,9322,9322,13.3,48.5,27215,0
6.8239837,6.906832,29.4,159,55.6,28,7411,7411,15.9,49.6,18482,0
3.165004,9.1612425,30.6,53,52.9,28,3119,3119,13.6,41.3,8678,0
2.6262562,12.57569,39.5,51,32.9,28,6280,6280,10.7,35.2,18267,0
4.1623015,10.740327,36.7,5,51.7,28,4994,4994,13.2,44.6,12574,0
-5.8579793,-8.295726,11.7,89,78.5,28,38405,38405,46.5,64.8,102212,-1
4.6198077,8.273469,29.9,13,54.7,28,5853,5853,11.2,45.8,14617,0
5.0170407,8.733501,29.1,91,52.2,28,9667,9667,12.9,45.7,25466,0
4.9716177,4.3064914,23.0,141,60.6,28,7606,7606,11.5,50.4,19476,0
5.7084603,6.5346704,26.4,153,56.8,28,7762,7762,12.6,48.7,20458,0
-0.4129696,6.855866,23.8,41,63.7,28,4174,4174,8.7,35.1,13801,0
6.5088353,8.504372,27.9,93,50.3,28,13084,13084,13.1,49.5,35981,0
3.2695103,11.062784,35.0,119,48.0,28,3072,3072,11.8,39.4,7537,0
2.8115795,7.919526,29.3,11,55.0,28,12267,12267,22.9,43.7,33121,-1
-3.6114352,-7.3643928,10.7,73,79.3,28,22022,22022,35.9,59.2,60517,1
1.3003267,-4.904398,18.5,81,69.7,28,32485,32485,23.5,58.5,84840,-1
5.460147,9.068641,29.6,113,49.1,28,14962,14962,15.9,46.2,39763,0
2.0635262,11.171607,34.7,135,49.0,28,4296,4296,10.1,32.1,14552,0
6.230423,9.753891,28.4,129,44.3,28,5850,5850,11.0,51.4,16114,0
4.9587455,1.443924,22.0,131,65.6,28,5979,5979,15.0,52.4,17981,0
1.0036237,-0.8923146,20.8,149,70.8,28,18559,18559,22.9,52.2,47510,-1
5.926134,8.428156,29.2,23,52.1,28,6365,6365,13.3,47.7,16089,0
3.9639487,12.17415,37.8,69,39.8,28,3695,3695,13.1,42.7,10082,0
6.082052,4.219142,28.7,97,60.4,28,4524,4524,21.0,50.2,10309,-1
-3.0135825,-5.371755,15.3,105,72.4,28,17393,17393,42.6,50.0,49392,-1
0.6480239,0.9269752,16.9,109,69.9,28,20710,20710,15.0,47.9,55049,-1
6.5871277,8.962616,29.5,79,50.6,28,8228,8228,12.1,50.2,22936,0
5.3561454,4.6816025,25.8,151,60.9,28,18249,18249,19.0,46.9,48002,-1
5.444575,11.130667,33.7,77,45.7,28,4822,4822,13.8,47.6,12659,0
6.1193943,8.826509,29.6,107,50.0,28,12449,12449,14.4,47.8,34229,0
2.95574,6.1269703,24.2,111,59.7,28,4476,4476,10.6,44.9,12047,0
6.0592084,10.603616,32.4,161,44.9,28,5196,5196,14.0,53.2,12426,0
6.712236,8.835152,31.0,17,52.2,28,6454,6454,11.8,49.9,17305,0
4.14964,7.2004037,28.3,15,58.7,28,3592,3592,16.4,44.4,10221,0
5.31601,10.631935,32.9,29,45.6,28,9778,9778,13.3,45.5,28748,0
-1.4836917,-4.8651786,14.5,75,76.7,27,5082,5082,29.0,54.1,10578,-1
-2.016262,-9.013283,13.0,169,80.4,27,19228,19228,29.6,66.8,50992,1
5.1314306,-8.484848,18.1,45,72.7,27,8614,8614,20.7,65.4,20825,1
